,playlist,name,artist,albumreleasedate,genres,energy,danceability,loudness,speechiness,acousticness,liveness,trackpopularity
1631,Soft,Losing Interest,itssvd,2017-02-12,lo-fi chill,0.355,0.753,-13.295,0.0898,0.48,0.122,77
1632,Soft,El Tesoro,El Mató a un Policía Motorizado,2017-06-22,argentine alternative rock,0.754,0.679,-6.633,0.0291,0.0862,0.242,42
1633,Spanish,Amor Depredador,The Mills,2010-09-01,colombian rock,0.647,0.424,-8.295,0.0346,0.0951,0.0923,0
1634,Spanish,El Amor Duele,The Mills,2014-09-23,colombian rock,0.827,0.484,-3.748,0.0302,0.046,0.137,26
1635,Spanish,Lobo Hombre en París,The Mills,2010-09-01,colombian rock,0.808,0.425,-7.514,0.0753,0.0241,0.303,0
1636,Spanish,Tres Seis Cinco,The Mills,2014-07-24,colombian rock,0.908,0.424,-4.811,0.0531,0.00451,0.404,0
1637,Spanish,El Beso Que No Diste,The Mills,2014-07-24,colombian rock,0.63,0.451,-8.924,0.0416,0.614,0.606,0
1638,Spanish,Lo Peor de Mí,The Mills,2014-07-24,colombian rock,0.902,0.44,-6.045,0.0708,0.000835,0.319,0
1639,Spanish,Dolor Delator,The Mills,2014-07-24,colombian rock,0.745,0.469,-5.083,0.0293,0.0904,0.2,0
1640,Spanish,Te Lastimé,Superlitio,2009-04-26,colombian rock,0.48,0.777,-9.194,0.0288,0.0394,0.273,45
1641,Spanish,No Sé Si Volverá (2010) - En Vivo,Superlitio,2010-04-18,colombian rock,0.649,0.685,-8.07,0.0776,0.333,0.136,38
1642,Spanish,Colmillos,Superlitio,2013-05-23,colombian rock,0.967,0.583,-3.926,0.0299,0.00124,0.0679,0
1643,Spanish,Crímenes perfectos,Andrés Calamaro,1997,argentine rock,0.413,0.55,-9.489,0.0269,0.359,0.118,62
1644,Spanish,Para No Verte Más,La Mosca Tse-Tse,2000,latin alternative,0.815,0.658,-6.834,0.105,0.0168,0.341,79
1645,Spanish,Viernes Otra Vez,Superlitio,2011-04-16,colombian rock,0.66,0.569,-9.814,0.0315,0.41,0.669,43
1646,Spanish,Vasos Vacíos,Los Fabulosos Cadillacs,2005-07-19,argentine rock,0.735,0.706,-3.349,0.0351,0.501,0.366,56
1647,Spanish,El Matador,Los Fabulosos Cadillacs,2004,argentine rock,0.963,0.554,-5.439,0.106,0.0348,0.0836,45
1648,Spanish,Sin documentos,Los Rodriguez,1996-05-21,argentine rock,0.972,0.387,-2.84,0.101,0.565,0.0921,61
1649,Spanish,Para no olvidar,Los Rodriguez,1995-05-21,argentine rock,0.926,0.593,-3.696,0.0322,0.242,0.207,68
1650,Spanish,Dulce condena,Los Rodriguez,1996-05-21,argentine rock,0.89,0.619,-4.705,0.0308,0.174,0.124,57
1651,Spanish,Mi Enfermedad - Version 96,Los Rodriguez,1997-01-01,argentine rock,0.849,0.565,-7.205,0.0267,0.029,0.279,58
1652,Spanish,Milonga del marinero y el capitán,Los Rodriguez,1995-05-21,argentine rock,0.926,0.538,-4.132,0.0396,0.151,0.311,57
1653,Spanish,Me estás atrapando otra vez,Los Rodriguez,2001-06-01,argentine rock,0.776,0.327,-4.507,0.037,0.47,0.157,23
1654,Spanish,Mátenme Porque Me Muero,Caifanes,1988-05-15,latin alternative,0.864,0.439,-5.866,0.0437,0.283,0.198,69
1655,Spanish,No Dejes Que...,Caifanes,1992-06-08,latin alternative,0.898,0.613,-7.593,0.0368,0.429,0.272,75
1656,Spanish,Afuera,Caifanes,1994,latin alternative,0.553,0.487,-11.197,0.0425,0.209,0.0992,76
1657,Spanish,Volviendo a casa,Rata Blanca,2002-07-01,argentine heavy metal,0.931,0.535,-3.505,0.0656,0.00184,0.252,54
1658,Spanish,Cuando la luz oscurece,Rata Blanca,2002-07-01,argentine heavy metal,0.453,0.504,-7.153,0.0242,0.00379,0.125,43
1659,Spanish,Mala Vida,Mano Negra,1988-05-01,french rock,0.813,0.591,-9.205,0.0402,0.187,0.372,62
1660,Spanish,Eterna Soledad,Los Enanitos Verdes,2007-01-01,argentine rock,0.403,0.558,-8.968,0.0245,0.328,0.171,52
1661,Spanish,"Manuel Santillán, el León - Versión Reggae",Los Fabulosos Cadillacs,2005-07-19,argentine rock,0.902,0.771,-1.598,0.029,0.236,0.332,45
1662,Spanish,La Parte de Adelante,Los Fabulosos Cadillacs,2006-06-13,argentine rock,0.68,0.747,-5.877,0.0553,0.216,0.267,55
1663,Spanish,Siguiendo La Luna,Los Fabulosos Cadillacs,2005-07-19,argentine rock,0.575,0.63,-7.604,0.0856,0.00797,0.0771,57
1664,Spanish,La ingrata,Café Tacvba,1994-07-20,latin alternative,0.835,0.748,-5.731,0.0351,0.0854,0.0365,71
1665,Spanish,Ya No Sé Que Hacer Conmigo,El Cuarteto De Nos,2006-03-11,argentine rock,0.775,0.677,-5.467,0.0298,0.122,0.142,0
1666,Spanish,Creo Que Me Enamoré,Vicentico,2012-09-25,argentine rock,0.717,0.643,-6.61,0.0259,0.0266,0.296,63
1667,Spanish,Ya No Estas,El Sie7e,2007-10-19,colombian rock,0.833,0.503,-5.482,0.0348,0.0978,0.138,0
1668,Spanish,Tu Engaño,El Sie7e,2007-10-19,colombian rock,0.922,0.605,-5.049,0.0488,0.0865,0.0897,0
1669,Spanish,Traga Maluca,Bonka,2006,colombian pop,0.8,0.753,-4.875,0.0559,0.174,0.11,44
1670,Spanish,Una Sonrisa al Atardecer,Akash,2003-10-01,latin metal,0.653,0.616,-3.052,0.0269,0.02,0.101,49
1671,Spanish,Corazón Delator - Remasterizado 2007,Soda Stereo,1988-10-09,argentine rock,0.632,0.565,-6.994,0.0274,0.0643,0.397,60
1672,Spanish,En La Ciudad De La Furia - Remasterizado 2007,Soda Stereo,1988-10-09,argentine rock,0.803,0.611,-6.022,0.0278,0.0823,0.0942,67
1673,Spanish,Entre Canibales - MTV Unplugged,Soda Stereo,1996-09-01,argentine rock,0.677,0.635,-7.149,0.0278,0.018,0.946,63
1674,Spanish,Trátame Suavemente - Remasterizado 2007,Soda Stereo,1984-02-06,argentine rock,0.8,0.738,-3.366,0.0283,0.043,0.595,77
1675,Spanish,Te Para 3 - MTV Unplugged,Soda Stereo,1996-09-01,argentine rock,0.339,0.523,-9.913,0.0275,0.707,0.709,69
1676,Spanish,Algo contigo,Andrés Calamaro,2004-02-16,argentine rock,0.272,0.819,-12.465,0.0393,0.802,0.0649,56
1677,Spanish,Aunque no sea conmigo,Bunbury,2015-04-14,latin alternative,0.715,0.461,-6.246,0.0281,0.458,0.719,69
1678,Spanish,Soñé - En Vivo,Zoé,2011-01-01,latin alternative,0.476,0.627,-7.231,0.0249,0.132,0.716,76
1679,Spanish,Labios Rotos - En Vivo Desde México / 2010,Zoé,2011-01-01,latin alternative,0.758,0.579,-7.08,0.0281,0.0731,0.708,79
1680,Spanish,Nada,Zoé,2010-01-01,latin alternative,0.801,0.612,-5.968,0.0267,0.136,0.177,68
1681,Spanish,Las piedras rodantes,El Tri,1994-11-11,latin alternative,0.393,0.556,-10.427,0.0319,0.649,0.292,71
1682,Spanish,Triste canción,El Tri,1987-06-10,latin alternative,0.937,0.401,-6.243,0.164,0.0762,0.269,71
1683,Spanish,Al otro lado del silencio,Ángeles Del Infierno,1987-06-01,latin metal,0.439,0.214,-10.976,0.033,0.565,0.341,54
1684,Spanish,Vestido de Cristal,Kraken,2012-08-20,colombian rock,0.594,0.535,-8.757,0.0289,0.014,0.139,0
1685,Spanish,Lenguaje de Mi Piel,Kraken,2012-08-20,colombian rock,0.371,0.487,-9.195,0.031,0.349,0.125,0
1686,Spanish,Fragil al Viento,Kraken,2012-08-20,colombian rock,0.694,0.473,-3.627,0.0288,0.0667,0.299,0
1687,Spanish,Frente a frente (feat. Tulsa),Bunbury,2010,latin alternative,0.473,0.419,-8.192,0.0288,0.513,0.133,0
1688,Spanish,Pensando en ti,Ángeles Del Infierno,1986,latin metal,0.397,0.609,-17.525,0.0397,0.189,0.131,52
1689,Spanish,Dulce Soledad,Enjambre,2010-01-01,indie rock mexicano,0.908,0.405,-3.231,0.0508,0.00193,0.128,70
1690,Spanish,Lo malo de ser bueno,El Cuarteto De Nos,2012-04-27,argentine rock,0.851,0.687,-3.413,0.0409,0.0977,0.0785,71
1691,Spanish,Breve descripción de mi persona,El Cuarteto De Nos,2009-11-17,argentine rock,0.824,0.639,-5.799,0.153,0.12,0.211,59
1692,Spanish,El Puñal,La Derecha,2011-08-15,colombian rock,0.765,0.649,-6.878,0.0453,0.188,0.0937,40
1693,Spanish,Antes de Morir Ft. Denise Gutierrez (Scratches Dj Pho),LosPetitFellas,2015-02-02,colombian hip hop,0.72,0.665,-7.551,0.24,0.297,0.0701,51
1694,Spanish,Crimen,Gustavo Cerati,2006-04-04,argentine rock,0.502,0.537,-8.406,0.025,0.44,0.199,76
1695,Spanish,Delirio,Los Makenzy,2018-05-04,colombian indie,0.621,0.562,-5.023,0.0456,0.00943,0.0352,32
1696,Spanish,Mil Soledades,Rey Gordiflón,2008,colombian rock,0.899,0.451,-3.778,0.042,0.00616,0.149,30
1697,Spanish,Favorite Song,Superlitio,2009-04-26,colombian rock,0.673,0.665,-7.59,0.149,0.169,0.0712,19
1698,Spanish,En algún lugar,Duncan Dhu,1987-01-17,cantautor,0.859,0.527,-6.685,0.0687,0.176,0.157,77
1699,Spanish,Jugando al amor,Ángeles Del Infierno,1993-01-01,latin metal,0.602,0.584,-8.511,0.0288,0.0155,0.0947,42
1700,Spanish,Silencioso Amor,Kraken,2015-06-23,colombian rock,0.336,0.371,-9.476,0.0288,0.881,0.0929,28
1701,Spanish,Arrullo De Estrellas,Zoé,2013-01-01,latin alternative,0.764,0.459,-7.001,0.0359,0.326,0.0743,72
1702,Spanish,Auto Rojo,Vilma Palma e Vampiros,1993,argentine rock,0.82,0.764,-6.073,0.0441,0.158,0.0939,69
1703,Spanish,Lady Blue,Bunbury,2002-03-18,latin alternative,0.539,0.546,-5.613,0.0267,0.123,0.231,63
1704,Spanish,Ese Maldito Momento,No Te Va Gustar,2012-10-18,latin alternative,0.616,0.643,-6.358,0.0266,0.469,0.0886,71
1705,Spanish,Parecemos tontos,Bunbury,2017-10-20,latin alternative,0.543,0.571,-5.994,0.032,0.757,0.097,65
1706,Spanish,Amargo Adiós,Inspector,2002-07-30,latin alternative,0.666,0.607,-4.187,0.0407,0.168,0.201,76
1707,Spanish,La Dosis Perfecta,Panteon Rococo,1999-11-06,latin alternative,0.771,0.674,-5.943,0.0317,0.0464,0.0362,74
1708,Spanish,Me Estoy Enamorando,Inspector,2012-12-18,latin alternative,0.927,0.671,-3.868,0.0564,0.0266,0.0951,70
1709,Spanish,Feeling Down,Rey Gordiflón,2004,colombian rock,0.778,0.527,-5.874,0.0477,0.0168,0.127,33
1710,Spanish,Buenos Días,Rey Gordiflón,2004,colombian rock,0.559,0.632,-6.862,0.0595,0.0559,0.0577,29
1711,Spanish,Sexo Con Amor,Superlitio,2011-04-16,colombian rock,0.892,0.539,-6.496,0.0777,0.0791,0.0747,38
1712,Spanish,Perro Come Perro,Superlitio,2009-04-26,colombian rock,0.975,0.552,-4.561,0.0678,0.0257,0.188,34
1713,Spanish,Solo,Ekhymosis,1992,colombian rock,0.852,0.525,-5.032,0.0327,0.0513,0.367,0
1714,Spanish,La chispa adecuada (Bendecida 3),Heroes Del Silencio,1995-09-14,latin alternative,0.402,0.647,-9.14,0.0282,0.508,0.107,67
1715,Spanish,Indeleble,Sanalejo,2007-01-01,colombian pop,0.32,0.605,-9.443,0.0268,0.877,0.108,47
1716,Spanish,Maldito duende,Heroes Del Silencio,1990,latin alternative,0.85,0.374,-5.657,0.0404,0.0904,0.116,73
1717,Spanish,Héroe de leyenda,Heroes Del Silencio,1988-09-01,latin alternative,0.605,0.698,-11.492,0.0302,0.313,0.0783,69
1718,Spanish,La herida,Heroes Del Silencio,1993-09-29,latin alternative,0.741,0.224,-9.767,0.0517,0.00426,0.103,47
1719,Spanish,Mujer Calavera,Sanalejo,2005-06-25,colombian pop,0.86,0.437,-7.684,0.121,0.000692,0.0487,44
1720,Spanish,Todos Tenemos Un Amor,La Mosca Tse-Tse,2001-01-01,latin alternative,0.814,0.704,-4.752,0.0475,0.251,0.35,62
1721,Spanish,Muchachos Esta Noche Me Emborracho,La Mosca Tse-Tse,2003-01-01,latin alternative,0.764,0.616,-6.232,0.0424,0.53,0.0653,55
1722,Spanish,Puta desagradecida,Bunbury,2006-09-18,latin alternative,0.688,0.465,-5.754,0.0307,0.708,0.122,53
1723,Spanish,Vendedora de Caricias,Panteon Rococo,2007-05-22,latin alternative,0.675,0.936,-6.076,0.0475,0.0879,0.0854,70
1724,Spanish,Fuego en Mis Venas,Krönös,2014-05-05,colombian rock,0.701,0.284,-3.974,0.0357,0.0179,0.0969,37
1725,Metal en español,Haste Que El Cuerpo Aguante,Mägo de Oz,2000,celtic metal,0.812,0.564,-5.432,0.0767,0.0407,0.12,70
1726,Metal en español,Gaia,Mägo de Oz,2003,celtic metal,0.929,0.318,-6.202,0.162,0.00799,0.0811,54
1727,Metal en español,Satania,Mägo de Oz,2000,celtic metal,0.931,0.234,-4.513,0.252,0.0763,0.126,51
1728,Metal en español,Astaroth,Mägo de Oz,2000,celtic metal,0.791,0.298,-5.17,0.0397,0.0531,0.0569,55
1729,Metal en español,Finisterra,Mägo de Oz,2000,celtic metal,0.794,0.333,-6.707,0.126,0.0268,0.153,50
1730,Metal en español,La Cruz de Santiago,Mägo de Oz,2000,celtic metal,0.948,0.269,-4.817,0.289,0.0377,0.0736,53
1731,Metal en español,El Más Triste Adiós,Warcry,2006-09-18,spanish metal,0.658,0.515,-5.588,0.0342,0.587,0.116,51
1732,Metal en español,La Vida en un Beso,Warcry,2008-10-27,spanish metal,0.8,0.262,-4.188,0.0528,0.0205,0.0866,54
1733,Metal en español,La Carta del Adiós,Warcry,2008-10-27,spanish metal,0.972,0.551,-3.938,0.0691,0.00443,0.312,39
1734,Metal en español,El Guardián de Troya,Warcry,2004-01-01,spanish metal,0.98,0.419,-4.114,0.262,0.109,0.0642,45
1735,Metal en español,Devorando el Corazón,Warcry,2008-10-27,spanish metal,0.848,0.494,-4.004,0.0415,0.0473,0.323,48
1736,Metal en español,Hoy Gano Yo,Warcry,2002-08-21,spanish metal,0.929,0.281,-4.452,0.0699,6.64e-05,0.062,40
1737,Metal en español,Hijo de la Luna,Leo Jiménez,2015-04-14,spanish metal,0.954,0.404,-3.444,0.386,0.0194,0.124,54
1738,Metal en español,Si Amaneciera,Saratoga,2013-04-17,latin metal,0.519,0.579,-7.286,0.0293,0.0793,0.0777,12
1739,Metal en español,Lejos de Ti,Saratoga,1997,latin metal,0.498,0.613,-9.934,0.0274,0.0148,0.0888,45
1740,Metal en español,Hijos de Caín,Barón Rojo,1985-07-01,latin metal,0.91,0.191,-5.658,0.0855,0.0061,0.463,47
1741,Metal en español,Los Rockeros Van al Infierno,Barón Rojo,1995-07-20,latin metal,0.904,0.472,-7.648,0.0632,5.97e-05,0.14,41
1742,Metal en español,Corazon de mimbre,Marea,2007-12-04,punk urbano,0.928,0.521,-3.548,0.0837,0.0235,0.0961,59
1743,Metal en español,El perro verde,Marea,2007-12-04,punk urbano,0.975,0.417,-2.712,0.186,0.00763,0.211,54
1744,Metal en español,Locura transitoria,Extremoduro,2013-11-08,indie extremena,0.638,0.433,-9.331,0.0517,0.226,0.119,52
1745,Metal en español,Bienvenido al secadero,Marea,2011-09-23,punk urbano,0.969,0.418,-4.758,0.138,0.000373,0.156,48
1746,Metal en español,Deja de Llorar,Stravaganzza,2013-04-17,reggae catala,0.86,0.221,-2.194,0.06,0.0144,0.387,5
1747,Metal en español,Pasión,Stravaganzza,2005-03-15,reggae catala,0.875,0.332,-4.251,0.0445,1.69e-05,0.402,33
1748,Metal en español,Ángeles Con una Sola Ala - 2013,Dragonfly,2013-10-15,argentine heavy metal,0.948,0.628,-2.717,0.0549,0.00415,0.0946,21
1749,Metal en español,Te Quiero Olvidar,Dragonfly,2013-10-15,argentine heavy metal,0.959,0.29,-3.094,0.301,0.00276,0.215,30
1750,Metal en español,Mujer Amante,Rata Blanca,2004-01-01,argentine heavy metal,0.649,0.497,-10.206,0.0333,0.0143,0.0477,73
1751,Metal en español,Aún Estás En Mis Sueños,Rata Blanca,2005,argentine heavy metal,0.942,0.557,-2.349,0.0307,0.00289,0.365,67
1752,Metal en español,Volviendo a casa,Rata Blanca,2002-07-01,argentine heavy metal,0.931,0.535,-3.505,0.0656,0.00184,0.252,54
1753,Metal en español,Los Renglones Torcidos de Dios,Mägo de Oz,2000,celtic metal,0.938,0.224,-5.137,0.289,0.00412,0.0828,46
1754,Metal en español,Fiesta Pagana,Mägo de Oz,2000,celtic metal,0.897,0.434,-4.845,0.0695,0.0124,0.0772,73
1755,Metal en español,La Santa Compana,Mägo de Oz,2000,celtic metal,0.931,0.254,-4.307,0.119,0.0261,0.208,45
1756,Metal en español,El Arbol De La Noche Triste,Mägo de Oz,2003,celtic metal,0.795,0.507,-7.549,0.0394,0.0157,0.122,44
1757,Metal en español,La voz dormida,Mägo de Oz,2005-12-13,celtic metal,0.992,0.437,-2.505,0.147,0.000103,0.315,44
1758,Metal en español,La posada de los muertos,Mägo de Oz,2005-12-13,celtic metal,0.923,0.443,-3.043,0.0709,0.00146,0.0868,62
1759,Metal en español,Hoy toca ser feliz,Mägo de Oz,2005-12-13,celtic metal,0.806,0.569,-4.861,0.0292,0.0259,0.273,64
1760,Metal en español,Quiero Oírte,Warcry,2013-09-09,spanish metal,0.963,0.479,-4.662,0.0364,6.09e-05,0.108,49
1761,Metal en español,Huelo el Miedo,Warcry,2013-09-09,spanish metal,0.924,0.391,-5.291,0.0722,0.00023,0.0573,49
1762,Metal en español,Tu Recuerdo Me Bastará,Warcry,2006-09-18,spanish metal,0.907,0.571,-4.628,0.0541,0.0158,0.0632,42
1763,Metal en español,El Último,Warcry,2005-02-01,spanish metal,0.98,0.51,-2.016,0.0895,0.00202,0.0925,38
1764,Metal en español,Resistencia,Warcry,2017-05-29,spanish metal,0.849,0.462,-6.026,0.0446,0.000152,0.223,28
1765,Metal en español,Jugando al amor,Ángeles Del Infierno,1993-01-01,latin metal,0.602,0.584,-8.511,0.0288,0.0155,0.0947,42
1766,Metal en español,Sombras en la oscuridad,Ángeles Del Infierno,1984,latin metal,0.887,0.389,-5.318,0.0453,0.000284,0.0701,48
1767,Metal en español,Al otro lado del silencio,Ángeles Del Infierno,1987-06-01,latin metal,0.439,0.214,-10.976,0.033,0.565,0.341,54
1768,Metal en español,Pensando en ti,Ángeles Del Infierno,1986,latin metal,0.397,0.609,-17.525,0.0397,0.189,0.131,52
1769,Metal en español,Si tú no estás aquí,Ángeles Del Infierno,1989,latin metal,0.607,0.478,-8.138,0.0242,0.0536,0.215,52
1770,Metal en español,Maldito sea tu nombre,Ángeles Del Infierno,1984,latin metal,0.977,0.209,-4.224,0.168,0.000182,0.0574,52
1771,Metal en español,El Caballo De Troya,Tierra Santa,2003-03-17,spanish metal,0.954,0.412,-4.823,0.111,1.99e-05,0.0542,50
1772,Metal en español,Molinos De Viento,Mägo de Oz,1998,celtic metal,0.877,0.491,-3.758,0.0425,0.000259,0.0876,73
1773,Metal en español,666,Ángeles Del Infierno,1989,latin metal,0.872,0.777,-5.453,0.103,0.0394,0.29,43
1774,Metal en español,Fuego en Mis Venas,Krönös,2014-05-05,colombian rock,0.701,0.284,-3.974,0.0357,0.0179,0.0969,37
1775,Metal en español,La Leyenda Del Hada Y El Mago,Rata Blanca,1990-04-24,argentine heavy metal,0.875,0.172,-10.014,0.0955,0.0131,0.132,0
1776,Metal en español,La ciudad de los árboles,Mägo de Oz,2007-11-06,celtic metal,0.929,0.328,-4.19,0.0573,0.0114,0.155,39
1777,Metal en español,Diabulus In Música,Mägo de Oz,2005-12-13,celtic metal,0.869,0.549,-3.741,0.0372,0.0028,0.129,52
1778,Metal en español,Aquelarre,Mägo de Oz,2005-12-13,celtic metal,0.858,0.523,-3.435,0.0444,0.0543,0.324,43
1779,Metal en español,La cantata del diablo (Missit me dominus),Mägo de Oz,2005-12-13,celtic metal,0.785,0.315,-5.794,0.105,0.0276,0.141,51
1780,Metal en español,La Dama del Amanecer (Kelpie),Mägo de Oz,2000,celtic metal,0.898,0.592,-5.581,0.0868,0.0235,0.28,43
1781,Metal en español,El Pacto,Mägo de Oz,1998,celtic metal,0.927,0.279,-4.57,0.0971,6.35e-05,0.142,40
1782,Metal en español,La Costa Del Silencio,Mägo de Oz,2003,celtic metal,0.891,0.498,-7.021,0.0415,0.0201,0.0942,69
1783,Metal en español,El Cantar de la Luna Oscura,Mägo de Oz,1996-04-01,celtic metal,0.354,0.572,-16.249,0.0309,0.097,0.173,53
1784,Metal en español,Hasta Que Tu Muerte Noch Separe,Mägo de Oz,1996-04-01,celtic metal,0.767,0.273,-9.907,0.0489,0.00391,0.12,41
1785,Metal en español,El Lago,Mägo de Oz,1998-04-01,celtic metal,0.791,0.365,-7.723,0.0445,0.000949,0.226,52
1786,Metal en español,Jesús de Chamberí,Mägo de Oz,1996-04-01,celtic metal,0.696,0.264,-11.764,0.0524,0.00337,0.1,52
1787,Metal en español,En un Lugar Sin Dios,Warcry,2005-02-01,spanish metal,0.955,0.519,-2.243,0.0457,0.00242,0.0662,42
1788,Metal en español,Ancha Es Castilla (Metal Version),Mägo de Oz,2006,celtic metal,0.803,0.299,-6.215,0.0486,0.00037,0.288,36
1789,Vallenato,Lo Mejor Para Los Dos (Todo de Cabeza) - Version Guitarra - En Vivo,Kaleth Morales,2006-06-23,vallenato,0.53,0.833,-3.827,0.0775,0.652,0.239,56
1790,Vallenato,Ella es Mi Todo - Version Guitarra - En Vivo,Kaleth Morales,2006-06-23,vallenato,0.721,0.767,-6.055,0.0506,0.407,0.0949,38
1791,Vallenato,Vivo en el Limbo - Version Guitarra - En Vivo,Kaleth Morales,2006-06-23,vallenato,0.556,0.821,-5.603,0.0381,0.759,0.227,25
1792,Vallenato,De Millon a Cero - Version Guitarra - En Vivo,Kaleth Morales,2006-06-23,vallenato,0.663,0.849,-6.395,0.0442,0.608,0.108,28
1793,Vallenato,Sin Medir Distancias,Diomedes Diaz,2004-01-19,cumbia,0.537,0.559,-8.658,0.0573,0.556,0.157,0
1794,Vallenato,El Santo Cachón,Los Embajadores Vallenatos,2012-07-18,vallenato,0.83,0.657,-5.175,0.108,0.267,0.127,56
1795,Vallenato,Tu Eres La Reina,Diomedes Diaz,2004-01-19,cumbia,0.476,0.673,-10.327,0.11,0.436,0.0871,0
1796,Vallenato,Amarte más no Pude,Diomedes Diaz,2010-07-28,cumbia,0.783,0.641,-3.126,0.0585,0.431,0.122,20
1797,Vallenato,Cómo Lo Hizo,Silvestre Dangond,2014-12-10,colombian pop,0.813,0.525,-4.28,0.0696,0.238,0.0704,61
1798,Vallenato,Loco Paranoico,Silvestre Dangond,2013-06-13,colombian pop,0.782,0.751,-7.056,0.0565,0.382,0.0745,58
1799,Vallenato,Lo Ajeno Se Respeta,Silvestre Dangond,2014-07-30,colombian pop,0.853,0.672,-5.693,0.13,0.459,0.0597,36
1800,Vallenato,Culpa de los Dos,Silvestre Dangond,2014-07-30,colombian pop,0.757,0.502,-5.42,0.0686,0.454,0.21,36
1801,Vallenato,El Glu Glu,Silvestre Dangond,2014-12-10,colombian pop,0.817,0.7,-2.813,0.0454,0.34,0.122,44
1802,Vallenato,Sin Saber Que Me Espera,Diomedes Diaz,1998,cumbia,0.529,0.616,-10.571,0.0487,0.293,0.0652,38
1803,Vallenato,Busca Un Confidente,Los Diablitos,2002,vallenato,0.677,0.716,-7.036,0.368,0.42,0.0945,0
1804,Vallenato,Cómo Te Olvido,Jorge Celedón,2007-01-01,vallenato,0.699,0.678,-4.752,0.0713,0.328,0.115,0
1805,Vallenato,Una Hoja En Blanco,Omar Geles,1997-01-01,vallenato,0.597,0.601,-10.63,0.164,0.273,0.299,0
1806,Vallenato,Tierra Mala,Los Chiches Vallenatos,2012-07-18,vallenato,0.574,0.727,-6.723,0.0332,0.451,0.119,45
1807,Vallenato,Me Llevas al Cielo,Peter Manjarrés,2011-04-08,vallenato,0.876,0.698,-4.757,0.14,0.584,0.0842,0
1808,Vallenato,Mi Amor Eres Tú - Álbum Versión,Silvestre Dangond,2011-08-31,colombian pop,0.617,0.704,-7.236,0.0814,0.539,0.068,49
1809,Vallenato,Como duele el frio,Jose Luis Carrascal,2010-04-09,vallenato,0.667,0.711,-5.153,0.0329,0.272,0.255,0
1810,Vallenato,Muere una Flor,Binomio de Oro,1980-04-17,vallenato,0.486,0.661,-4.258,0.0569,0.575,0.0626,0
1811,Vallenato,Niégame Tres Veces,Silvestre Dangond,2014-12-10,colombian pop,0.841,0.715,-3.224,0.0713,0.328,0.308,60
1812,Vallenato,10 Razones para Amarte,El Gran Martín Elías,2014-05-15,vallenato,0.769,0.532,-4.823,0.0731,0.507,0.361,0
1813,Vallenato,Ceniza Fría,Los Chiches Vallenatos,2012-07-18,vallenato,0.542,0.599,-5.671,0.0612,0.274,0.168,44
1814,Vallenato,Señora,Otto Serge,1998,vallenato,0.711,0.846,-2.684,0.0546,0.741,0.0389,0
1815,Vallenato,El Condor Herido,Diomedes Diaz,2014-05-26,cumbia,0.768,0.6,-5.888,0.206,0.529,0.13,0
1816,Vallenato,Mi Diosa Humana,Miguel Morales,2006-06-14,vallenato,0.734,0.651,-4.625,0.0586,0.413,0.212,0
1817,Vallenato,Obsesión,Estrellas Vallenatas,2014-07-29,vallenato,0.701,0.544,-3.745,0.0412,0.782,0.14,0
1818,Vallenato,Cómo Hago,Jorge Celedón,2007-01-01,vallenato,0.58,0.832,-5.686,0.0402,0.294,0.0978,0
1819,Vallenato,Distintos Destinos,Jorge Celedón,2007-01-01,vallenato,0.535,0.561,-5.253,0.0437,0.214,0.0555,0
1820,Vallenato,La Indiferencia - En vivo,Silvestre Dangond,2005,colombian pop,0.464,0.584,-4.057,0.0399,0.583,0.381,50
1821,Vallenato,Esa Mujer,Silvestre Dangond,2011-08-31,colombian pop,0.598,0.563,-3.555,0.138,0.586,0.185,60
1822,Vallenato,Volver,Los inquietos del vallenato,2010-04-09,vallenato,0.649,0.773,-5.427,0.0333,0.669,0.234,0
1823,Vallenato,No Voy a Llorar,Los Diablitos,1995-01-01,vallenato,0.623,0.583,-12.079,0.069,0.611,0.0923,0
1824,Vallenato,Sirena Encantadora,Miguel Morales,2006-06-14,vallenato,0.645,0.657,-5.298,0.0348,0.545,0.0779,0
1825,Vallenato,La Falla Fue Tuya,Diomedes Diaz,2004,cumbia,0.731,0.55,-6.055,0.0728,0.206,0.0939,0
1826,Vallenato,Mi Presidio,Romualdo Brito,2014,vallenato,0.215,0.872,-14.504,0.14,0.617,0.127,0
1827,Vallenato,Al Fin Llegaste Tú,El Gran Martín Elías,2017-06-14,vallenato,0.694,0.621,-6.078,0.127,0.517,0.515,50
1828,Vallenato,La Difunta,Silvestre Dangond,2014-07-30,colombian pop,0.764,0.62,-6.458,0.0824,0.476,0.119,40
1829,Vallenato,Ya No Me Duele Más,Silvestre Dangond,2017-02-03,colombian pop,0.948,0.732,-3.103,0.0671,0.184,0.372,60
1830,Vallenato,Por un Beso de Tu Boca,Silvestre Dangond,2017-02-03,colombian pop,0.979,0.76,-2.075,0.0737,0.0899,0.203,57
1831,Vallenato,Ilusiones,Diomedes Diaz,1999,cumbia,0.432,0.734,-6.891,0.055,0.246,0.095,61
1832,Vallenato,La Suerte Esta Echada,Diomedes Diaz,1996,cumbia,0.625,0.506,-10.818,0.0687,0.417,0.235,59
1833,Vallenato,Destrozaste Mi Alma,Kaleth Morales,2006-01-01,vallenato,0.391,0.84,-7.379,0.0902,0.902,0.0721,0
